imagen,porcentaje_nubosidad,octa,clasificacion
2024-01031202.jpg,49.73,4,claro
2024-01031212.jpg,61.52,5,claro
2024-01031222.jpg,58.48,5,claro
2024-01031232.jpg,58.48,5,claro
2024-01031242.jpg,37.58,3,claro
2024-01031252.jpg,36.16,3,claro
2024-01031302.jpg,62.1,5,claro
2024-01031312.jpg,67.28,6,claro
2024-01031322.jpg,51.5,5,claro
2024-01031332.jpg,48.9,4,claro
2024-01031342.jpg,54.17,5,claro
2024-01031352.jpg,60.5,5,claro
2024-01031402.jpg,83.19,7,claro
2024-01031412.jpg,67.59,6,claro
2024-01031422.jpg,88.69,8,claro
2024-01031432.jpg,93.75,8,claro
2024-01031442.jpg,93.75,8,claro
2024-01031452.jpg,94.88,8,claro
2024-01031502.jpg,93.45,8,claro
2024-01031512.jpg,81.64,7,claro
2024-01031522.jpg,81.11,7,claro
2024-01031532.jpg,77.44,7,claro
2024-01031542.jpg,79.65,7,claro
2024-01031552.jpg,74.17,6,claro
2024-01031602.jpg,89.3,8,claro
2024-01031612.jpg,69.99,6,claro
2024-01031622.jpg,79.15,7,claro
2024-01031632.jpg,84.63,7,claro
2024-01031642.jpg,87.59,7,claro
2024-01031652.jpg,87.59,7,claro
2024-01031702.jpg,95.94,8,claro
2024-01031712.jpg,88.31,8,claro
2024-01031722.jpg,88.31,8,claro
2024-01031732.jpg,70.52,6,claro
2024-01031742.jpg,94.43,8,claro
2024-01031752.jpg,83.67,7,claro
2024-01031802.jpg,77.42,7,claro
2024-01031812.jpg,89.33,8,claro
2024-01031822.jpg,93.97,8,claro
2024-01031832.jpg,97.79,8,claro
2024-01031842.jpg,99.55,8,claro
2024-01031852.jpg,98.43,8,claro
2024-01031902.jpg,97.26,8,claro
2024-01031912.jpg,95.98,8,claro
2024-01031922.jpg,97.41,8,claro
2024-01031932.jpg,94.63,8,claro
2024-01031942.jpg,97.15,8,claro
2024-01031952.jpg,94.43,8,claro
2024-01032002.jpg,94.06,8,claro
2024-01032012.jpg,91.03,8,claro
2024-01032022.jpg,98.23,8,claro
2024-01032032.jpg,93.52,8,claro
2024-01032042.jpg,96.74,8,claro
2024-01032052.jpg,90.95,8,claro
2024-01032102.jpg,92.9,8,claro
2024-01032112.jpg,95.86,8,claro
2024-01032122.jpg,93.87,8,claro
2024-01032132.jpg,91.57,8,claro
2024-01032142.jpg,71.47,6,claro
2024-01032152.jpg,88.71,8,claro
2024-01032202.jpg,88.18,8,claro
2024-01032212.jpg,51.19,5,claro
2024-01032222.jpg,65.96,6,claro
2024-01040532.jpg,18.98,2,claro
2024-01040542.jpg,19.0,2,claro
2024-01040552.jpg,20.18,2,claro
2024-01040602.jpg,18.17,2,claro
2024-01040612.jpg,17.49,2,claro
2024-01040622.jpg,19.01,2,claro
2024-01040632.jpg,23.34,2,claro
2024-01040642.jpg,23.01,2,claro
2024-01040652.jpg,23.49,2,claro
2024-01040702.jpg,23.2,2,claro
2024-01040712.jpg,15.23,2,claro
2024-01040722.jpg,24.0,2,claro
2024-01040732.jpg,22.91,2,claro
2024-01040742.jpg,25.11,3,claro
2024-01040752.jpg,23.95,2,claro
2024-01040802.jpg,26.18,3,claro
2024-01040812.jpg,29.67,3,claro
2024-01040822.jpg,36.21,3,claro
2024-01040832.jpg,39.38,4,claro
2024-01040842.jpg,40.41,4,claro
2024-01040852.jpg,44.95,4,claro
2024-01040902.jpg,43.07,4,claro
2024-01040912.jpg,43.44,4,claro
2024-01040922.jpg,49.66,4,claro
2024-01040932.jpg,49.06,4,claro
2024-01040942.jpg,50.27,5,claro
2024-01040952.jpg,68.75,6,claro
2024-01041002.jpg,63.52,6,claro
2024-01041012.jpg,59.79,5,claro
2024-01041022.jpg,46.49,4,claro
2024-01041032.jpg,47.32,4,claro
2024-01041042.jpg,45.12,4,claro
2024-01041052.jpg,50.64,5,claro
2024-01041102.jpg,49.44,4,claro
2024-01041112.jpg,45.32,4,claro
2024-01041122.jpg,56.46,5,claro
2024-01041132.jpg,59.87,5,claro
2024-01041142.jpg,71.16,6,claro
2024-01041152.jpg,43.05,4,claro
2024-01041202.jpg,64.02,6,claro
2024-01041212.jpg,68.69,6,claro
2024-01041222.jpg,71.59,6,claro
2024-01041232.jpg,75.73,7,claro
2024-01041242.jpg,77.21,7,claro
2024-01041252.jpg,98.71,8,claro
2024-01041302.jpg,76.47,7,claro
2024-01041312.jpg,82.91,7,claro
2024-01041322.jpg,77.75,7,claro
2024-01041332.jpg,75.45,7,claro
2024-01041342.jpg,92.95,8,claro
2024-01041352.jpg,99.86,8,claro
2024-01041402.jpg,99.84,8,claro
2024-01041412.jpg,99.15,8,claro
2024-01041422.jpg,99.87,8,claro
2024-01041432.jpg,98.07,8,claro
2024-01041442.jpg,96.9,8,claro
2024-01041452.jpg,93.39,8,claro
2024-01041502.jpg,96.73,8,claro
2024-01041512.jpg,92.21,8,claro
2024-01041522.jpg,94.05,8,claro
2024-01041532.jpg,97.81,8,claro
2024-01041542.jpg,99.39,8,claro
2024-01041552.jpg,99.52,8,claro
2024-01041602.jpg,96.39,8,claro
2024-01041612.jpg,99.68,8,claro
2024-01041622.jpg,99.0,8,claro
2024-01041632.jpg,99.75,8,claro
2024-01041642.jpg,98.94,8,claro
2024-01041652.jpg,98.05,8,claro
2024-01041702.jpg,94.42,8,claro
2024-01041712.jpg,93.69,8,claro
2024-01041722.jpg,94.74,8,claro
2024-01041732.jpg,96.91,8,claro
2024-01041742.jpg,91.86,8,claro
2024-01041752.jpg,95.63,8,claro
2024-01041802.jpg,90.16,8,claro
2024-01041812.jpg,91.58,8,claro
2024-01041822.jpg,95.91,8,claro
2024-01041832.jpg,97.93,8,claro
2024-01041842.jpg,97.89,8,claro
2024-01041852.jpg,93.79,8,claro
2024-01041902.jpg,94.3,8,claro
2024-01041912.jpg,95.24,8,claro
2024-01041922.jpg,95.71,8,claro
2024-01041932.jpg,94.43,8,claro
2024-01041942.jpg,94.05,8,claro
2024-01041952.jpg,88.71,8,claro
2024-01042002.jpg,96.59,8,claro
2024-01042012.jpg,95.44,8,claro
2024-01042022.jpg,95.24,8,claro
2024-01042032.jpg,90.43,8,claro
2024-01042042.jpg,96.43,8,claro
2024-01042052.jpg,98.5,8,claro
2024-01042102.jpg,94.24,8,claro
2024-01042112.jpg,93.45,8,claro
2024-01042122.jpg,93.45,8,claro
2024-01042132.jpg,91.97,8,claro
2024-01042142.jpg,78.73,7,claro
2024-01042152.jpg,0.63,1,claro
2024-01042202.jpg,68.7,6,claro
2024-01042212.jpg,68.88,6,claro
2024-01042222.jpg,43.14,4,claro
2024-01050542.jpg,69.16,6,claro
2024-01050552.jpg,74.67,6,claro
2024-01050602.jpg,83.26,7,claro
2024-01050612.jpg,92.77,8,claro
2024-01050622.jpg,96.65,8,claro
2024-01050632.jpg,96.47,8,claro
2024-01050642.jpg,97.59,8,claro
2024-01050652.jpg,89.24,8,claro
2024-01050702.jpg,96.09,8,claro
2024-01050712.jpg,95.84,8,claro
2024-01050722.jpg,97.68,8,claro
2024-01050732.jpg,93.97,8,claro
2024-01050742.jpg,91.87,8,claro
2024-01050752.jpg,92.82,8,claro
2024-01050802.jpg,95.07,8,claro
2024-01050812.jpg,97.6,8,claro
2024-01050822.jpg,93.24,8,claro
2024-01050832.jpg,93.78,8,claro
2024-01050842.jpg,91.06,8,claro
2024-01050852.jpg,89.31,8,claro
2024-01050902.jpg,95.11,8,claro
2024-01050912.jpg,80.53,7,claro
2024-01050922.jpg,97.77,8,claro
2024-01050932.jpg,86.44,7,claro
2024-01050942.jpg,92.78,8,claro
2024-01050952.jpg,94.74,8,claro
2024-01051002.jpg,88.04,8,claro
2024-01051012.jpg,87.73,7,claro
2024-01051022.jpg,95.68,8,claro
2024-01051032.jpg,99.56,8,claro
2024-01051042.jpg,99.63,8,claro
2024-01051052.jpg,81.11,7,claro
2024-01051102.jpg,92.05,8,claro
2024-01051112.jpg,83.81,7,claro
2024-01051122.jpg,86.16,7,claro
2024-01051132.jpg,88.14,8,claro
2024-01051142.jpg,95.1,8,claro
2024-01051152.jpg,99.94,8,claro
2024-01051202.jpg,99.65,8,claro
2024-01051212.jpg,99.33,8,claro
2024-01051222.jpg,99.45,8,claro
2024-01051232.jpg,99.72,8,claro
2024-01051242.jpg,98.33,8,claro
2024-01051252.jpg,93.27,8,claro
2024-01051302.jpg,93.18,8,claro
2024-01051312.jpg,51.49,5,claro
2024-01051322.jpg,50.5,5,claro
2024-01051332.jpg,55.04,5,claro
2024-01051342.jpg,43.7,4,claro
2024-01051352.jpg,56.73,5,claro
2024-01051402.jpg,78.05,7,claro
2024-01051412.jpg,93.89,8,claro
2024-01051422.jpg,93.43,8,claro
2024-01051432.jpg,65.84,6,claro
2024-01051442.jpg,56.28,5,claro
2024-01051452.jpg,57.14,5,claro
2024-01051502.jpg,79.18,7,claro
2024-01051512.jpg,71.54,6,claro
2024-01051522.jpg,72.11,6,claro
2024-01051532.jpg,94.81,8,claro
2024-01051542.jpg,69.41,6,claro
2024-01051552.jpg,90.32,8,claro
2024-01051602.jpg,87.24,7,claro
2024-01051612.jpg,67.05,6,claro
2024-01051622.jpg,90.92,8,claro
2024-01051632.jpg,91.96,8,claro
2024-01051642.jpg,71.18,6,claro
2024-01051652.jpg,74.94,6,claro
2024-01051702.jpg,93.16,8,claro
2024-01051712.jpg,99.67,8,claro
2024-01051722.jpg,99.94,8,claro
2024-01051732.jpg,88.61,8,claro
2024-01051742.jpg,97.26,8,claro
2024-01051752.jpg,93.04,8,claro
2024-01051802.jpg,73.87,6,claro
2024-01051812.jpg,57.55,5,claro
2024-01051822.jpg,62.75,5,claro
2024-01051832.jpg,82.04,7,claro
2024-01051842.jpg,91.59,8,claro
2024-01051852.jpg,53.85,5,claro
2024-01051902.jpg,55.1,5,claro
2024-01051912.jpg,93.54,8,claro
2024-01051922.jpg,73.78,6,claro
2024-01051932.jpg,75.76,7,claro
2024-01051942.jpg,60.52,5,claro
2024-01051952.jpg,30.82,3,claro
2024-01052002.jpg,75.37,7,claro
2024-01052012.jpg,72.11,6,claro
2024-01052022.jpg,72.24,6,claro
2024-01052032.jpg,56.5,5,claro
2024-01052042.jpg,41.97,4,claro
2024-01052052.jpg,22.42,2,claro
2024-01052102.jpg,40.32,4,claro
2024-01052112.jpg,31.85,3,claro
2024-01052122.jpg,31.85,3,claro
2024-01052132.jpg,31.35,3,claro
2024-01052142.jpg,40.89,4,claro
2024-01052152.jpg,31.31,3,claro
2024-01052202.jpg,25.62,3,claro
2024-01052212.jpg,29.13,3,claro
2024-01060542.jpg,85.17,7,claro
2024-01060552.jpg,94.35,8,claro
2024-01060602.jpg,93.51,8,claro
2024-01060612.jpg,96.01,8,claro
2024-01060622.jpg,94.3,8,claro
2024-01060632.jpg,93.61,8,claro
2024-01060642.jpg,96.85,8,claro
2024-01060652.jpg,94.79,8,claro
2024-01060702.jpg,93.66,8,claro
2024-01060712.jpg,97.75,8,claro
2024-01060722.jpg,94.97,8,claro
2024-01060732.jpg,95.96,8,claro
2024-01060742.jpg,96.24,8,claro
2024-01060752.jpg,93.83,8,claro
2024-01060802.jpg,88.16,8,claro
2024-01060812.jpg,91.28,8,claro
2024-01060822.jpg,94.88,8,claro
2024-01060832.jpg,99.46,8,claro
2024-01060842.jpg,97.1,8,claro
2024-01060852.jpg,88.5,8,claro
2024-01060902.jpg,87.26,7,claro
2024-01060912.jpg,78.38,7,claro
2024-01060922.jpg,41.9,4,claro
2024-01060932.jpg,45.23,4,claro
2024-01060942.jpg,49.7,4,claro
2024-01060952.jpg,53.43,5,claro
2024-01061002.jpg,61.3,5,claro
2024-01061012.jpg,79.94,7,claro
2024-01061022.jpg,92.83,8,claro
2024-01061032.jpg,81.7,7,claro
2024-01061042.jpg,84.98,7,claro
2024-01061052.jpg,61.03,5,claro
2024-01061102.jpg,66.41,6,claro
2024-01061112.jpg,75.68,7,claro
2024-01061122.jpg,60.03,5,claro
2024-01061132.jpg,98.28,8,claro
2024-01061142.jpg,99.89,8,claro
2024-01061152.jpg,99.51,8,claro
2024-01061202.jpg,91.82,8,claro
2024-01061212.jpg,100.0,8,claro
2024-01061222.jpg,99.5,8,claro
2024-01061232.jpg,99.75,8,claro
2024-01061242.jpg,99.65,8,claro
2024-01061252.jpg,99.42,8,claro
2024-01061302.jpg,98.23,8,claro
2024-01061312.jpg,99.88,8,claro
2024-01061322.jpg,99.99,8,claro
2024-01061332.jpg,100.0,8,claro
2024-01061342.jpg,99.3,8,claro
2024-01061352.jpg,99.58,8,claro
2024-01061402.jpg,99.84,8,claro
2024-01061412.jpg,92.14,8,claro
2024-01061422.jpg,77.89,7,claro
2024-01061432.jpg,70.26,6,claro
2024-01061442.jpg,79.16,7,claro
2024-01061452.jpg,99.44,8,claro
2024-01061502.jpg,77.05,7,claro
2024-01061512.jpg,93.63,8,claro
2024-01061522.jpg,89.99,8,claro
2024-01061532.jpg,97.34,8,claro
2024-01061542.jpg,98.89,8,claro
2024-01061552.jpg,78.37,7,claro
2024-01061602.jpg,82.78,7,claro
2024-01061612.jpg,82.28,7,claro
2024-01061622.jpg,82.28,7,claro
2024-01061632.jpg,85.77,7,claro
2024-01061642.jpg,96.34,8,claro
2024-01061652.jpg,69.5,6,claro
2024-01061702.jpg,81.16,7,claro
2024-01061712.jpg,80.65,7,claro
2024-01061722.jpg,69.11,6,claro
2024-01061732.jpg,77.08,7,claro
2024-01061742.jpg,83.1,7,claro
2024-01061752.jpg,69.2,6,claro
2024-01061802.jpg,60.65,5,claro
2024-01061812.jpg,53.63,5,claro
2024-01061822.jpg,64.59,6,claro
2024-01061832.jpg,91.23,8,claro
2024-01061842.jpg,85.44,7,claro
2024-01061852.jpg,72.77,6,claro
2024-01061902.jpg,72.19,6,claro
2024-01061912.jpg,61.26,5,claro
2024-01061922.jpg,78.35,7,claro
2024-01061932.jpg,70.75,6,claro
2024-01061942.jpg,49.1,4,claro
2024-01061952.jpg,72.93,6,claro
2024-01062002.jpg,68.2,6,claro
2024-01062012.jpg,42.38,4,claro
2024-01062022.jpg,36.88,3,claro
2024-01062032.jpg,28.88,3,claro
2024-01062042.jpg,30.28,3,claro
2024-01062052.jpg,43.56,4,claro
2024-01062102.jpg,63.0,6,claro
2024-01062112.jpg,48.19,4,claro
2024-01062122.jpg,48.19,4,claro
2024-01062132.jpg,60.76,5,claro
2024-01062142.jpg,31.86,3,claro
2024-01062152.jpg,25.33,3,claro
2024-01062202.jpg,26.34,3,claro
2024-01062212.jpg,97.82,8,claro
2024-01070542.jpg,34.18,3,claro
2024-01070552.jpg,52.28,5,claro
2024-01070602.jpg,48.29,4,claro
2024-01070612.jpg,45.29,4,claro
2024-01070622.jpg,26.2,3,claro
2024-01070632.jpg,25.95,3,claro
2024-01070642.jpg,25.15,3,claro
2024-01070652.jpg,26.99,3,claro
2024-01070702.jpg,25.06,3,claro
2024-01070712.jpg,26.55,3,claro
2024-01070722.jpg,27.92,3,claro
2024-01070732.jpg,35.16,3,claro
2024-01070742.jpg,16.85,2,claro
2024-01070752.jpg,14.27,2,claro
2024-01070802.jpg,19.67,2,claro
2024-01070812.jpg,24.04,2,claro
2024-01070822.jpg,26.15,3,claro
2024-01070832.jpg,41.86,4,claro
2024-01070842.jpg,47.36,4,claro
2024-01070852.jpg,47.83,4,claro
2024-01070902.jpg,79.54,7,claro
2024-01070912.jpg,37.27,3,claro
2024-01070922.jpg,26.73,3,claro
2024-01070932.jpg,40.79,4,claro
2024-01070942.jpg,33.93,3,claro
2024-01070952.jpg,23.76,2,claro
2024-01071002.jpg,36.66,3,claro
2024-01071012.jpg,38.29,4,claro
2024-01071022.jpg,33.74,3,claro
2024-01071032.jpg,41.65,4,claro
2024-01071042.jpg,72.9,6,claro
2024-01071052.jpg,32.65,3,claro
2024-01071102.jpg,15.06,2,claro
2024-01071112.jpg,21.87,2,claro
2024-01071122.jpg,22.99,2,claro
2024-01071132.jpg,23.03,2,claro
2024-01071142.jpg,27.87,3,claro
2024-01071152.jpg,18.7,2,claro
2024-01071202.jpg,17.79,2,claro
2024-01071212.jpg,17.47,2,claro
2024-01071222.jpg,15.08,2,claro
2024-01071232.jpg,16.27,2,claro
2024-01071242.jpg,13.75,2,claro
2024-01071252.jpg,8.87,1,claro
2024-01071302.jpg,7.64,1,claro
2024-01071312.jpg,6.86,1,claro
2024-01071322.jpg,9.7,1,claro
2024-01071332.jpg,14.47,2,claro
2024-01071342.jpg,7.22,1,claro
2024-01071352.jpg,5.44,1,claro
2024-01071402.jpg,5.44,1,claro
2024-01071412.jpg,7.21,1,claro
2024-01071422.jpg,11.04,1,claro
2024-01071432.jpg,6.4,1,claro
2024-01071442.jpg,12.76,2,claro
2024-01071452.jpg,14.62,2,claro
2024-01071502.jpg,7.71,1,claro
2024-01071512.jpg,13.87,2,claro
2024-01071522.jpg,7.83,1,claro
2024-01071532.jpg,13.18,2,claro
2024-01071542.jpg,15.16,2,claro
2024-01071552.jpg,17.92,2,claro
2024-01071602.jpg,24.15,2,claro
2024-01071612.jpg,18.31,2,claro
2024-01071622.jpg,18.92,2,claro
2024-01071632.jpg,32.52,3,claro
2024-01071642.jpg,32.38,3,claro
2024-01071652.jpg,14.89,2,claro
2024-01071702.jpg,13.67,2,claro
2024-01071712.jpg,13.43,2,claro
2024-01071722.jpg,14.38,2,claro
2024-01071732.jpg,16.19,2,claro
2024-01071742.jpg,16.2,2,claro
2024-01071752.jpg,15.88,2,claro
2024-01071802.jpg,16.6,2,claro
2024-01071812.jpg,17.49,2,claro
2024-01071822.jpg,19.22,2,claro
2024-01071832.jpg,21.46,2,claro
2024-01071842.jpg,25.5,3,claro
2024-01071852.jpg,29.18,3,claro
2024-01071902.jpg,29.66,3,claro
2024-01071912.jpg,33.0,3,claro
2024-01071922.jpg,33.09,3,claro
2024-01071932.jpg,54.66,5,claro
2024-01071942.jpg,77.85,7,claro
2024-01071952.jpg,84.07,7,claro
2024-01072002.jpg,83.87,7,claro
2024-01072012.jpg,70.72,6,claro
2024-01072022.jpg,92.38,8,claro
